Item ID,Weight(in kg.),PricePerUnit,Quantity,Shipping Cost,ShippingRevenue,LogisticProfit,DeliveryStatus
10234,36,9,172,7,35,28,FALSE
10235,75,30,218,9,95,86,FALSE
10236,86,17,150,13,39,26,FALSE
10237,186,22,250,20,23,3,FALSE
10238,101,24,35,13,61,48,FALSE
10239,154,11,239,2,98,96,FALSE
10240,162,25,206,11,51,40,FALSE
10241,56,9,192,5,69,64,FALSE
10242,87,12,256,4,74,70,FALSE
10243,113,28,116,14,75,61,FALSE
10244,164,15,130,7,51,44,FALSE
10245,156,21,194,5,86,81,FALSE
10246,61,13,84,18,54,36,FALSE
10247,91,14,84,5,42,37,FALSE
10248,25,13,130,6,59,53,FALSE
10249,52,16,53,18,66,48,FALSE
10250,90,16,135,3,97,94,True
10251,127,23,225,6,79,73,FALSE
10252,66,26,281,2,76,74,FALSE
10253,111,24,50,7,70,63,FALSE
10254,101,14,154,20,20,0,FALSE
10255,135,18,124,8,26,18,FALSE
10256,42,17,52,17,56,39,FALSE
10257,83,24,255,9,69,60,FALSE
10258,60,16,163,8,92,84,FALSE
10259,153,19,244,19,53,34,FALSE
10260,46,3,139,13,93,80,FALSE
10261,46,24,234,7,72,65,FALSE
10262,61,21,250,19,27,8,FALSE
10263,45,7,165,4,74,70,FALSE
10264,94,3,181,20,85,65,FALSE
10265,107,15,89,11,77,66,FALSE
10266,91,1,240,17,62,45,FALSE
10267,65,21,297,16,98,82,FALSE
10268,179,2,72,3,47,44,FALSE
10269,112,10,51,7,84,77,FALSE
10270,128,9,274,4,93,89,FALSE
10271,191,12,215,10,58,48,FALSE
10272,48,26,45,18,38,20,FALSE
10273,78,6,170,8,52,44,FALSE
10274,98,13,269,5,80,75,FALSE
10275,193,4,251,11,37,26,FALSE
10276,27,16,69,8,69,61,FALSE
10277,85,2,285,10,77,67,FALSE
10278,83,7,169,7,98,91,FALSE
10279,85,21,160,4,79,75,FALSE
10280,188,11,23,20,21,1,FALSE
10281,63,23,95,15,73,58,FALSE
10282,178,16,78,16,61,45,FALSE
10283,184,9,42,14,24,10,FALSE
10284,70,9,86,17,82,65,FALSE
10285,145,28,101,20,62,42,FALSE
10286,54,30,161,7,100,93,FALSE
10287,75,29,140,4,41,37,FALSE
10288,27,13,270,18,75,57,FALSE
10289,48,24,286,6,46,40,FALSE
10290,150,13,145,9,71,62,True
10291,142,12,42,14,28,14,FALSE
10292,181,4,161,8,77,69,FALSE
10293,28,22,61,12,69,57,FALSE
10294,167,13,91,17,98,81,FALSE
10295,48,3,274,2,93,91,FALSE
10296,120,27,193,20,93,73,FALSE
10297,186,6,286,8,83,75,FALSE
10298,137,8,95,2,93,91,FALSE
10299,168,13,53,16,60,44,FALSE
10300,63,24,290,15,33,18,FALSE
10301,125,20,58,7,83,76,FALSE
10302,183,22,42,6,26,20,FALSE
10303,82,22,194,20,58,38,FALSE
10304,131,29,69,3,21,18,FALSE
10305,137,26,230,17,30,13,FALSE
10306,113,18,110,6,82,76,FALSE
10307,88,3,45,13,36,23,True
10308,52,8,101,5,73,68,FALSE
10309,52,2,177,4,83,79,FALSE
10310,36,13,262,4,44,40,FALSE
10311,196,2,244,5,46,41,FALSE
10312,22,28,215,20,90,70,FALSE
10313,182,2,159,2,41,39,True
10314,200,11,95,12,99,87,FALSE
10315,96,23,225,13,93,80,FALSE
10316,87,4,141,5,54,49,FALSE
10317,178,13,176,8,25,17,FALSE
10318,110,22,193,5,65,60,FALSE
10319,98,15,186,8,87,79,FALSE
10320,83,9,291,4,74,70,True
10321,126,14,88,13,57,44,FALSE
10322,84,3,206,9,95,86,FALSE
10323,35,29,64,19,20,1,FALSE
10324,47,18,183,11,84,73,FALSE
10325,82,10,107,12,32,20,FALSE
10326,88,4,93,3,91,88,FALSE
10327,146,8,220,6,49,43,FALSE
10328,50,20,192,13,34,21,FALSE
10329,194,15,142,19,44,25,FALSE
10330,143,20,257,3,62,59,FALSE
10331,120,1,169,10,41,31,FALSE
10332,38,28,156,19,97,78,FALSE
10333,69,27,171,12,21,9,FALSE
10334,164,4,138,11,24,13,FALSE
10335,149,8,282,2,66,64,FALSE
10336,174,20,179,12,55,43,FALSE
10337,51,30,163,10,40,30,FALSE
10338,48,14,61,9,84,75,FALSE
10339,183,21,31,9,46,37,FALSE
10340,161,23,89,4,86,82,FALSE
10341,165,4,213,10,48,38,FALSE
10342,140,16,82,18,70,52,FALSE
10343,67,3,63,5,37,32,FALSE
10344,69,28,184,4,75,71,FALSE
10345,50,23,195,3,29,26,FALSE
10346,39,5,39,15,83,68,FALSE
10347,179,24,189,15,20,5,True
10348,40,11,42,19,61,42,FALSE
10349,89,21,187,6,74,68,FALSE
10350,84,23,109,6,37,31,FALSE
10351,190,6,52,13,65,52,FALSE
10352,98,9,264,11,52,41,FALSE
10353,195,4,285,11,34,23,FALSE
10354,188,13,93,5,32,27,FALSE
10355,185,6,263,8,34,26,FALSE
10356,85,19,199,10,73,63,FALSE
10357,159,19,152,2,70,68,FALSE
10358,155,4,191,20,65,45,FALSE
10359,85,12,289,9,42,33,FALSE
10360,117,22,55,1,59,58,FALSE
10361,124,19,290,4,72,68,FALSE
10362,50,26,151,13,78,65,FALSE
10363,193,6,157,5,56,51,FALSE
10364,163,18,276,7,68,61,FALSE
10365,200,23,176,18,85,67,FALSE
10366,109,24,151,13,75,62,FALSE
10367,132,1,84,19,53,34,FALSE
10368,76,19,176,17,99,82,FALSE
10369,24,25,232,7,99,92,FALSE
10370,78,17,227,2,85,83,FALSE
10371,27,14,237,17,41,24,FALSE
10372,84,1,242,14,24,10,FALSE
10373,100,18,233,10,37,27,FALSE
10374,166,7,124,20,28,8,FALSE
10375,135,7,24,6,72,66,FALSE
10376,112,5,198,7,22,15,FALSE
10377,87,13,95,16,22,6,FALSE
10378,50,23,174,15,25,10,FALSE
10379,109,6,50,10,95,85,FALSE
10380,34,20,245,17,99,82,FALSE
10381,106,9,52,2,94,92,FALSE
10382,31,26,86,6,37,31,FALSE
10383,191,22,109,4,27,23,FALSE
10384,173,17,215,20,78,58,FALSE
10385,130,15,261,5,98,93,FALSE
10386,131,10,225,15,48,33,FALSE
10387,82,19,243,3,65,62,FALSE
10388,187,25,195,15,69,54,FALSE
10389,65,6,272,11,69,58,FALSE
10390,22,23,279,1,86,85,FALSE
10391,199,29,258,17,43,26,FALSE
10392,173,3,195,10,39,29,FALSE
10393,166,4,257,10,80,70,FALSE
10394,105,18,87,1,63,62,FALSE
10395,72,19,83,4,47,43,FALSE
10396,78,7,120,3,86,83,FALSE
10397,118,6,218,10,43,33,FALSE
10398,102,24,204,6,87,81,FALSE
10399,30,17,255,13,40,27,FALSE
10400,89,9,85,10,46,36,FALSE
10401,200,8,221,20,40,20,FALSE
10402,124,3,74,5,64,59,FALSE
10403,61,28,160,3,42,39,FALSE
10404,144,26,212,14,65,51,FALSE
10405,175,14,276,5,21,16,FALSE
10406,126,4,113,5,57,52,FALSE
10407,90,3,182,10,54,44,FALSE
10408,171,15,45,12,22,10,FALSE
10409,115,8,81,4,70,66,FALSE
10410,58,26,244,19,94,75,FALSE
10411,80,24,269,8,51,43,FALSE
10412,118,5,130,14,79,65,FALSE
10413,35,3,69,12,74,62,FALSE
10414,95,21,294,6,48,42,FALSE
10415,33,10,225,16,38,22,FALSE
10416,50,13,265,3,44,41,FALSE
10417,194,15,186,4,39,35,FALSE
10418,151,22,285,9,75,66,FALSE
10419,29,15,253,2,29,27,FALSE
10420,48,25,268,17,94,77,FALSE
10421,96,22,30,11,95,84,FALSE
10422,195,22,252,14,72,58,FALSE
10423,159,15,221,6,60,54,FALSE
10424,79,8,173,13,83,70,FALSE
10425,159,25,168,18,54,36,FALSE
10426,152,11,216,17,51,34,FALSE
10427,127,5,107,1,40,39,FALSE
10428,146,20,199,6,73,67,FALSE
10429,103,26,226,6,31,25,FALSE
10430,44,1,237,10,82,72,FALSE
10431,97,7,188,10,83,73,FALSE
10432,173,16,266,19,96,77,FALSE
10433,75,9,227,18,90,72,FALSE
10434,106,22,290,8,60,52,FALSE
10435,150,8,226,5,91,86,FALSE
10436,97,5,239,13,59,46,FALSE
10437,116,15,231,2,84,82,FALSE
10438,99,11,66,5,67,62,FALSE
10439,101,13,123,9,59,50,FALSE
10440,100,22,69,1,48,47,FALSE
10441,182,28,57,17,47,30,FALSE
10442,33,28,287,19,69,50,FALSE
10443,197,5,250,8,92,84,FALSE
10444,88,12,75,13,71,58,FALSE
10445,159,20,230,5,59,54,FALSE
10446,29,15,71,1,22,21,FALSE
10447,26,22,162,11,49,38,FALSE
10448,30,25,78,9,91,82,FALSE
10449,23,12,24,20,25,5,FALSE
10450,151,7,125,3,26,23,FALSE
10451,136,24,294,10,37,27,FALSE
10452,114,1,260,16,33,17,True
10453,103,18,273,1,85,84,FALSE
10454,162,10,109,7,65,58,FALSE
10455,133,27,87,10,77,67,FALSE
10456,136,20,204,12,93,81,FALSE
10457,170,12,259,13,22,9,FALSE
10458,58,30,127,8,28,20,FALSE
10459,197,13,86,3,83,80,FALSE
10460,102,30,98,8,34,26,FALSE
10461,137,12,243,19,77,58,FALSE
10462,200,13,204,19,84,65,FALSE
10463,149,30,267,18,41,23,FALSE
10464,125,20,197,8,96,88,FALSE
10465,130,23,135,12,96,84,FALSE
10466,63,19,208,1,43,42,FALSE
10467,141,2,225,11,93,82,FALSE
10468,197,5,112,7,22,15,FALSE
10469,36,14,119,3,88,85,FALSE
10470,111,16,294,7,60,53,FALSE
10471,92,30,41,8,92,84,FALSE
10472,131,6,45,16,47,31,FALSE
10473,169,12,137,13,71,58,FALSE
10474,82,2,126,10,47,37,FALSE
10475,104,28,90,7,56,49,FALSE
10476,61,19,223,16,90,74,FALSE
10477,199,27,170,2,39,37,FALSE
10478,31,23,263,9,58,49,True
10479,101,17,31,10,38,28,FALSE
10480,128,27,62,2,77,75,FALSE
10481,190,28,23,5,40,35,FALSE
10482,117,23,186,6,38,32,FALSE
10483,93,1,130,20,36,16,FALSE
10484,44,23,297,14,94,80,FALSE
10485,41,26,216,17,50,33,FALSE
10486,194,5,136,11,35,24,FALSE
10487,173,5,273,14,100,86,FALSE
10488,112,27,197,14,67,53,FALSE
10489,37,22,185,19,42,23,True
10490,179,4,187,10,33,23,FALSE
10491,52,19,106,10,35,25,FALSE
10492,103,7,231,11,48,37,FALSE
10493,63,14,272,7,33,26,True
10494,155,11,58,5,37,32,FALSE
10495,188,10,254,20,92,72,FALSE
10496,112,26,129,8,36,28,FALSE
10497,73,30,271,10,65,55,FALSE
10498,131,29,91,8,35,27,FALSE
10499,107,15,56,19,79,60,FALSE
10500,128,9,170,5,70,65,FALSE
10501,198,23,166,1,81,80,FALSE
10502,51,6,67,13,72,59,FALSE
10503,146,27,203,7,97,90,FALSE
10504,199,29,77,1,54,53,FALSE
10505,171,6,137,11,63,52,FALSE
10506,124,3,47,1,20,19,FALSE
10507,94,3,152,3,79,76,FALSE
10508,189,9,168,13,63,50,FALSE
10509,126,28,29,18,26,8,FALSE
10510,181,11,296,15,43,28,FALSE
10511,184,28,269,15,86,71,FALSE
10512,175,25,111,16,49,33,FALSE
10513,194,30,140,18,72,54,FALSE
10514,30,17,295,17,76,59,FALSE
10515,67,20,214,17,50,33,FALSE
10516,105,14,286,15,69,54,FALSE
10517,27,14,217,14,45,31,FALSE
10518,109,28,33,20,30,10,FALSE
10519,195,6,211,11,58,47,FALSE
10520,130,18,274,1,31,30,True
10521,35,26,87,3,54,51,FALSE
10522,67,27,154,14,38,24,FALSE
10523,76,15,232,9,28,19,FALSE
10524,190,18,292,12,46,34,FALSE
10525,149,10,190,5,27,22,FALSE
10526,172,10,88,4,52,48,FALSE
10527,168,13,287,19,46,27,FALSE
10528,166,15,287,6,76,70,FALSE
10529,200,9,168,10,78,68,FALSE
10530,33,10,105,6,96,90,FALSE
10531,95,21,276,8,85,77,FALSE
10532,152,29,124,18,57,39,FALSE
10533,98,6,101,20,87,67,FALSE
10534,183,3,294,8,44,36,FALSE
10535,61,4,191,11,71,60,FALSE
10536,31,6,169,8,85,77,FALSE
10537,191,30,244,16,47,31,FALSE
10538,161,29,141,13,53,40,FALSE
10539,100,23,155,13,48,35,FALSE
10540,57,20,112,3,56,53,FALSE
10541,111,4,260,9,57,48,FALSE
10542,99,26,91,8,41,33,FALSE
10543,69,8,272,13,77,64,FALSE
10544,151,5,108,4,71,67,FALSE
10545,118,9,106,13,77,64,FALSE
10546,187,11,225,6,52,46,FALSE
10547,20,10,162,3,20,17,FALSE
10548,84,10,29,3,73,70,FALSE
10549,72,19,131,10,90,80,FALSE
10550,74,22,71,9,22,13,True
10551,180,27,31,2,51,49,FALSE
10552,148,7,232,16,52,36,FALSE
10553,148,4,37,17,63,46,FALSE
10554,113,2,98,13,85,72,FALSE
10555,188,23,44,10,60,50,FALSE
10556,166,23,34,9,89,80,FALSE
10557,63,20,294,8,40,32,FALSE
10558,59,26,205,16,40,24,FALSE
10559,159,19,243,8,67,59,FALSE
10560,80,1,144,4,29,25,FALSE
10561,81,3,211,10,60,50,FALSE
10562,56,23,207,8,85,77,FALSE
10563,95,9,178,20,50,30,FALSE
10564,135,25,200,16,42,26,FALSE
10565,121,2,209,18,64,46,FALSE
10566,69,4,78,11,44,33,FALSE
10567,23,8,199,3,36,33,FALSE
10568,196,18,145,15,51,36,FALSE
10569,69,3,83,5,65,60,FALSE
10570,39,17,286,13,66,53,FALSE
10571,175,2,288,1,53,52,FALSE
10572,115,29,128,6,37,31,FALSE
10573,165,18,103,19,76,57,FALSE
10574,99,4,89,15,46,31,FALSE
10575,69,8,192,11,55,44,FALSE
10576,194,1,212,6,87,81,FALSE
10577,155,13,122,17,41,24,FALSE
10578,121,29,40,1,43,42,FALSE
10579,158,28,101,18,87,69,FALSE
10580,56,4,263,12,91,79,FALSE
10581,51,16,253,7,23,16,FALSE
10582,190,7,84,15,92,77,True
10583,68,22,47,3,45,42,FALSE
10584,30,16,199,3,48,45,FALSE
10585,108,14,122,13,34,21,FALSE
10586,162,7,278,15,46,31,FALSE
10587,73,15,218,1,87,86,FALSE
10588,50,17,103,1,100,99,FALSE
10589,79,12,231,10,67,57,FALSE
10590,76,25,136,5,89,84,FALSE
10591,28,7,32,20,34,14,FALSE
10592,83,28,283,16,78,62,FALSE
10593,199,20,256,5,62,57,FALSE
10594,78,22,108,10,93,83,FALSE
10595,61,11,161,8,63,55,FALSE
10596,63,6,97,6,49,43,FALSE
10597,176,12,213,4,63,59,FALSE
10598,72,6,94,12,22,10,FALSE
10599,68,13,139,6,36,30,FALSE
10600,109,11,200,18,94,76,FALSE
10601,171,17,99,7,41,34,FALSE
10602,172,12,192,7,52,45,FALSE
10603,115,9,159,13,48,35,FALSE
10604,79,17,49,2,65,63,FALSE
10605,180,21,63,3,54,51,FALSE
10606,33,3,214,6,94,88,FALSE
10607,75,13,278,2,39,37,FALSE
10608,121,27,92,3,35,32,FALSE
10609,185,2,218,20,66,46,FALSE
10610,102,25,228,15,42,27,FALSE
10611,156,5,118,11,68,57,FALSE
10612,104,3,113,19,27,8,FALSE
10613,72,7,100,11,22,11,FALSE
10614,114,14,204,10,81,71,FALSE
10615,46,7,53,18,80,62,FALSE
10616,23,21,243,4,89,85,FALSE
10617,197,26,28,15,41,26,FALSE
10618,162,14,235,16,50,34,FALSE
10619,189,1,240,17,64,47,FALSE
10620,43,22,144,18,21,3,FALSE
10621,137,2,242,19,59,40,FALSE
10622,70,24,257,2,49,47,FALSE
10623,55,7,233,8,51,43,FALSE
10624,104,4,129,4,56,52,FALSE
10625,188,2,293,6,64,58,FALSE
10626,102,14,143,8,79,71,FALSE
10627,155,13,234,4,53,49,FALSE
10628,63,21,273,20,87,67,FALSE
10629,177,20,183,3,61,58,FALSE
10630,193,20,136,13,65,52,FALSE
10631,124,23,223,6,64,58,FALSE
10632,73,7,121,1,54,53,FALSE
10633,140,15,189,12,60,48,FALSE
10634,128,29,81,20,59,39,FALSE
10635,32,10,51,10,21,11,FALSE
10636,94,13,282,9,94,85,FALSE
10637,200,2,241,4,73,69,FALSE
10638,176,27,39,1,55,54,FALSE
10639,113,14,280,19,28,9,FALSE
10640,75,11,204,15,75,60,FALSE
10641,115,22,244,15,76,61,FALSE
10642,141,6,223,10,53,43,FALSE
10643,54,7,66,8,98,90,FALSE
10644,96,14,234,3,24,21,FALSE
10645,170,28,55,5,97,92,FALSE
10646,182,17,271,12,55,43,FALSE
10647,172,25,77,17,92,75,FALSE
10648,193,9,41,9,83,74,FALSE
10649,112,15,106,2,31,29,FALSE
10650,139,30,215,7,31,24,FALSE
10651,93,30,120,9,77,68,FALSE
10652,175,4,69,14,77,63,FALSE
10653,53,9,241,1,46,45,FALSE
10654,114,20,237,17,30,13,FALSE
10655,160,23,271,8,91,83,FALSE
10656,172,8,237,20,43,23,FALSE
10657,189,11,52,14,59,45,FALSE
10658,96,21,250,13,20,7,FALSE
10659,132,26,275,19,80,61,FALSE
10660,102,6,204,2,27,25,FALSE
10661,30,11,121,9,79,70,FALSE
10662,33,17,101,14,39,25,FALSE
10663,108,20,222,20,98,78,FALSE
10664,106,25,256,18,90,72,FALSE
10665,43,8,107,5,21,16,FALSE
10666,164,1,30,19,45,26,FALSE
10667,64,10,293,16,97,81,FALSE
10668,132,26,151,13,38,25,FALSE
10669,190,16,144,3,89,86,FALSE
10670,160,2,138,5,25,20,FALSE
10671,35,6,56,8,91,83,FALSE
10672,125,14,35,9,97,88,FALSE
10673,86,9,219,12,95,83,FALSE
10674,135,5,87,9,48,39,FALSE
10675,126,27,283,18,74,56,FALSE
10676,39,24,120,2,64,62,FALSE
10677,40,10,280,15,86,71,FALSE
10678,34,1,152,9,73,64,FALSE
10679,27,6,90,14,74,60,FALSE
10680,89,5,33,3,34,31,FALSE
10681,44,15,261,13,100,87,FALSE
10682,25,10,125,1,37,36,FALSE
10683,82,18,221,19,99,80,FALSE
10684,174,2,256,6,78,72,FALSE
10685,125,17,71,15,39,24,True
10686,94,25,296,15,34,19,FALSE
10687,67,11,43,5,68,63,FALSE
10688,132,23,157,12,88,76,FALSE
10689,91,24,82,6,64,58,FALSE
10690,69,10,136,17,77,60,FALSE
10691,31,16,82,3,67,64,True
10692,101,30,86,4,72,68,FALSE
10693,28,9,170,15,60,45,FALSE
10694,76,18,203,7,44,37,FALSE
10695,57,23,184,11,73,62,FALSE
10696,76,8,35,12,26,14,FALSE
10697,112,12,208,2,45,43,FALSE
10698,88,13,234,10,68,58,True
10699,136,19,128,20,100,80,FALSE
10700,155,17,251,16,22,6,FALSE
10701,38,19,248,5,45,40,FALSE
10702,126,6,144,2,85,83,FALSE
10703,170,18,244,8,89,81,FALSE
10704,107,27,87,6,65,59,FALSE
10705,187,5,178,6,77,71,FALSE
10706,54,8,290,10,98,88,FALSE
10707,52,18,129,11,88,77,FALSE
10708,121,29,268,7,84,77,FALSE
10709,94,11,268,14,78,64,FALSE
10710,194,2,130,15,55,40,FALSE
10711,59,13,66,17,22,5,FALSE
10712,83,18,109,3,96,93,FALSE
10713,168,16,27,18,54,36,FALSE
10714,89,15,245,20,66,46,FALSE
10715,155,1,20,18,85,67,FALSE
10716,110,27,157,2,44,42,FALSE
10717,156,4,127,17,28,11,FALSE
10718,74,2,274,15,82,67,FALSE
10719,66,23,200,9,87,78,FALSE
10720,138,17,24,17,39,22,FALSE
10721,74,22,95,15,70,55,FALSE
10722,187,20,85,20,52,32,FALSE
10723,200,19,56,7,47,40,FALSE
10724,88,6,80,7,28,21,FALSE
10725,25,23,56,18,22,4,FALSE
10726,111,4,137,12,91,79,FALSE
10727,134,25,109,10,36,26,FALSE
10728,68,25,203,8,94,86,FALSE
10729,171,18,300,18,87,69,FALSE
10730,157,22,206,20,92,72,FALSE
10731,119,28,29,13,25,12,FALSE
10732,151,24,96,13,84,71,FALSE
10733,137,7,265,1,86,85,FALSE
10734,117,23,241,2,77,75,FALSE
10735,22,4,194,18,53,35,FALSE
10736,39,23,261,14,56,42,FALSE
10737,23,14,96,3,68,65,FALSE
10738,168,4,163,8,51,43,FALSE
10739,137,29,248,12,77,65,FALSE
10740,78,3,192,11,29,18,FALSE
10741,199,2,135,19,41,22,FALSE
10742,59,4,242,10,67,57,FALSE
10743,66,24,108,20,57,37,FALSE
10744,29,23,59,19,61,42,FALSE
10745,189,8,128,17,48,31,FALSE
10746,136,16,53,1,85,84,FALSE
10747,113,18,38,13,90,77,FALSE
10748,175,29,40,1,42,41,FALSE
10749,158,13,71,10,91,81,FALSE
10750,158,7,180,15,52,37,FALSE
10751,189,25,259,11,64,53,FALSE
10752,100,18,248,17,35,18,FALSE
10753,117,8,188,13,21,8,FALSE
10754,35,22,142,5,82,77,FALSE
10755,90,22,264,1,100,99,FALSE
10756,35,16,187,6,55,49,FALSE
10757,95,5,278,4,65,61,FALSE
10758,59,8,274,17,38,21,FALSE
10759,125,4,254,17,77,60,FALSE
10760,67,9,73,19,77,58,FALSE
10761,196,22,249,8,58,50,FALSE
10762,31,21,20,10,58,48,FALSE
10763,49,20,154,1,39,38,FALSE
10764,21,29,46,15,59,44,FALSE
10765,29,10,278,6,68,62,FALSE
10766,49,3,205,5,55,50,FALSE
10767,91,10,189,8,20,12,True
10768,45,14,294,14,76,62,FALSE
10769,151,21,162,19,70,51,FALSE
10770,61,15,66,2,27,25,FALSE
10771,42,20,126,7,52,45,FALSE
10772,45,26,157,7,80,73,FALSE
10773,95,26,29,6,47,41,FALSE
10774,111,28,245,2,70,68,FALSE
10775,75,17,88,15,86,71,FALSE
10776,156,17,88,1,100,99,True
10777,188,7,165,14,26,12,FALSE
10778,200,12,198,9,74,65,FALSE
10779,61,11,189,19,81,62,FALSE
10780,151,17,296,16,37,21,FALSE
10781,187,9,153,18,22,4,FALSE
10782,38,25,246,6,89,83,FALSE
10783,153,22,155,6,22,16,FALSE
10784,79,9,155,4,50,46,FALSE
10785,90,21,167,13,51,38,FALSE
10786,91,23,213,14,58,44,FALSE
10787,170,7,140,6,71,65,FALSE
10788,105,4,196,20,59,39,FALSE
10789,166,22,292,14,68,54,FALSE
10790,119,16,118,5,31,26,FALSE
10791,81,23,102,10,40,30,FALSE
10792,54,3,188,14,91,77,FALSE
10793,194,16,97,9,45,36,FALSE
10794,126,13,220,11,55,44,FALSE
10795,194,24,268,13,29,16,FALSE
10796,72,6,221,14,52,38,FALSE
10797,167,6,276,11,49,38,FALSE
10798,100,27,196,20,23,3,FALSE
10799,122,21,79,11,55,44,FALSE
10800,145,22,253,16,59,43,FALSE
10801,106,13,281,17,86,69,FALSE
10802,36,15,267,5,52,47,FALSE
10803,91,7,212,12,32,20,FALSE
10804,196,4,182,13,25,12,FALSE
10805,37,28,167,12,22,10,FALSE
10806,180,13,220,18,88,70,FALSE
10807,190,7,195,1,44,43,FALSE
10808,186,11,280,5,50,45,FALSE
10809,77,1,36,9,78,69,FALSE
10810,22,27,57,12,81,69,FALSE
10811,52,22,161,8,94,86,FALSE
10812,183,15,238,7,92,85,FALSE
10813,51,2,67,2,53,51,FALSE
10814,32,30,216,1,76,75,FALSE
10815,73,13,172,5,74,69,FALSE
10816,191,5,63,20,22,2,FALSE
10817,76,18,67,9,89,80,FALSE
10818,168,7,236,14,31,17,FALSE
10819,94,26,220,15,36,21,FALSE
10820,38,21,262,4,79,75,FALSE
10821,44,21,118,6,68,62,FALSE
10822,58,15,211,7,79,72,FALSE
10823,85,18,211,4,61,57,FALSE
10824,141,29,269,12,92,80,FALSE
10825,127,5,249,14,69,55,FALSE
10826,109,8,107,18,32,14,FALSE
10827,90,15,24,3,44,41,FALSE
10828,87,15,41,16,37,21,FALSE
10829,103,26,28,4,84,80,FALSE
10830,52,15,221,14,20,6,FALSE
10831,112,17,235,9,40,31,FALSE
10832,87,8,262,13,47,34,FALSE
10833,112,10,205,14,23,9,FALSE
10834,35,27,155,1,28,27,FALSE
10835,87,10,174,5,70,65,FALSE
10836,57,20,227,16,93,77,FALSE
10837,36,25,97,7,88,81,FALSE
10838,116,13,113,18,72,54,FALSE
10839,115,24,150,6,84,78,FALSE
10840,125,13,135,15,32,17,FALSE
10841,177,13,293,7,79,72,FALSE
10842,193,30,135,7,62,55,FALSE
10843,142,27,150,13,89,76,FALSE
10844,155,16,70,8,98,90,FALSE
10845,141,9,136,11,34,23,FALSE
10846,181,20,98,4,90,86,FALSE
10847,136,12,113,20,32,12,FALSE
10848,191,2,66,18,88,70,FALSE
10849,193,22,179,7,58,51,FALSE
10850,78,25,140,7,79,72,FALSE
10851,165,20,295,2,60,58,FALSE
10852,31,4,148,16,43,27,FALSE
10853,37,17,69,7,79,72,FALSE
10854,167,29,165,19,48,29,FALSE
10855,77,8,202,3,77,74,FALSE
10856,31,22,53,18,56,38,FALSE
10857,59,9,39,12,23,11,FALSE
10858,167,14,40,3,81,78,FALSE
10859,154,19,153,6,44,38,FALSE
10860,88,27,90,14,46,32,FALSE
10861,158,15,156,19,30,11,True
10862,126,30,218,3,56,53,FALSE
10863,97,19,46,15,65,50,FALSE
10864,125,4,24,17,68,51,FALSE
10865,104,12,297,5,97,92,FALSE
10866,53,4,66,5,57,52,FALSE
10867,167,10,44,8,65,57,FALSE
10868,45,9,181,7,41,34,FALSE
10869,49,18,279,2,32,30,FALSE
10870,137,28,205,13,32,19,FALSE
10871,173,15,180,20,50,30,FALSE
10872,200,8,133,18,23,5,FALSE
10873,31,6,48,13,90,77,FALSE
10874,94,12,39,4,66,62,FALSE
10875,123,18,261,16,64,48,FALSE
10876,198,10,111,13,20,7,FALSE
10877,143,2,24,1,30,29,FALSE
10878,113,29,155,7,69,62,True
10879,139,13,209,12,76,64,FALSE
10880,184,8,282,13,100,87,FALSE
10881,101,26,27,8,92,84,FALSE
10882,157,27,157,18,28,10,FALSE
10883,129,30,163,10,54,44,FALSE
10884,28,28,231,15,36,21,FALSE
10885,171,18,255,7,20,13,FALSE
10886,100,29,142,2,87,85,FALSE
10887,81,9,184,11,77,66,FALSE
10888,154,15,195,8,88,80,FALSE
10889,179,6,26,4,35,31,FALSE
10890,132,18,143,16,33,17,FALSE
10891,85,26,73,12,61,49,FALSE
10892,45,29,108,12,56,44,FALSE
10893,66,17,189,6,29,23,FALSE
10894,55,5,225,15,82,67,FALSE
10895,161,15,137,4,93,89,FALSE
10896,45,21,86,15,33,18,FALSE
10897,77,18,123,5,55,50,FALSE
10898,49,2,83,8,48,40,FALSE
10899,78,29,293,5,73,68,FALSE
10900,149,2,190,17,27,10,FALSE
10901,34,23,87,9,94,85,FALSE
10902,136,7,226,10,22,12,FALSE
10903,200,18,93,13,29,16,FALSE
10904,114,10,293,17,29,12,FALSE
10905,168,24,282,14,39,25,FALSE
10906,33,8,178,2,29,27,FALSE
10907,27,7,262,9,35,26,FALSE
10908,152,16,96,13,64,51,FALSE
10909,144,18,59,1,37,36,FALSE
10910,33,3,115,6,71,65,FALSE
10911,153,30,153,5,81,76,FALSE
10912,122,6,58,6,67,61,FALSE
10913,181,25,218,18,46,28,FALSE
10914,24,27,80,17,81,64,FALSE
10915,192,27,168,9,63,54,FALSE
10916,155,11,36,16,96,80,FALSE
10917,181,23,165,2,66,64,FALSE
10918,101,17,157,8,95,87,FALSE
10919,111,24,291,19,62,43,FALSE
10920,126,25,151,15,74,59,FALSE
10921,131,10,141,10,41,31,FALSE
10922,116,21,217,7,26,19,True
10923,25,18,64,13,70,57,FALSE
10924,180,17,153,12,53,41,FALSE
10925,193,20,55,8,26,18,FALSE
10926,192,21,46,8,47,39,FALSE
10927,136,12,161,8,66,58,FALSE
10928,31,30,96,14,56,42,FALSE
10929,110,19,199,4,24,20,FALSE
10930,90,7,30,12,76,64,FALSE
10931,117,8,30,17,79,62,FALSE
10932,113,26,219,1,65,64,FALSE
10933,50,27,93,3,72,69,FALSE
